          73   0.17007644E-05   0.69776353E-07   0.10856912E-05   0.36978184E-01   0.49453788E-08   0.91616764E-08   0.68420808E-10   0.99916309E-04   0.26047251E-02
          74   0.17007647E-05   0.69776204E-07   0.10856884E-05   0.36978336E-01   0.49453545E-08   0.91615181E-08   0.68417318E-10   0.99910802E-04   0.26047268E-02
          75   0.17007616E-05   0.69776393E-07   0.10856921E-05   0.36977982E-01   0.49453930E-08   0.91615616E-08   0.68418578E-10   0.99913598E-04   0.26047279E-02
          76   0.17007665E-05   0.69776228E-07   0.10856887E-05   0.36978418E-01   0.49453533E-08   0.91616475E-08   0.68419972E-10   0.99914455E-04   0.26047244E-02
          77   0.17007614E-05   0.69776314E-07   0.10856907E-05   0.36978047E-01   0.49453808E-08   0.91614611E-08   0.68416389E-10   0.99910226E-04   0.26047291E-02
          78   0.17007649E-05   0.69776336E-07   0.10856908E-05   0.36978228E-01   0.49453747E-08   0.91616851E-08   0.68420947E-10   0.99916392E-04   0.26047247E-02
          79   0.17007641E-05   0.69776213E-07   0.10856886E-05   0.36978298E-01   0.49453573E-08   0.91614990E-08   0.68416956E-10   0.99910375E-04   0.26047273E-02
          80   0.17007619E-05   0.69776395E-07   0.10856921E-05   0.36978001E-01   0.49453924E-08   0.91615845E-08   0.68419044E-10   0.99914228E-04   0.26047274E-02
          81   0.17007664E-05   0.69776215E-07   0.10856885E-05   0.36978425E-01   0.49453515E-08   0.91616285E-08   0.68419566E-10   0.99913844E-04   0.26047247E-02
          82   0.17007612E-05   0.69776332E-07   0.10856910E-05   0.36978016E-01   0.49453844E-08   0.91614698E-08   0.68416602E-10   0.99910619E-04   0.26047291E-02
          83   0.17007654E-05   0.69776318E-07   0.10856905E-05   0.36978271E-01   0.49453705E-08   0.91616896E-08   0.68421001E-10   0.99916354E-04   0.26047245E-02
          84   0.17007636E-05   0.69776225E-07   0.10856889E-05   0.36978256E-01   0.49453607E-08   0.91614828E-08   0.68416652E-10   0.99910044E-04   0.26047278E-02
          85   0.17007624E-05   0.69776394E-07   0.10856921E-05   0.36978027E-01   0.49453910E-08   0.91616069E-08   0.68419490E-10   0.99914808E-04   0.26047269E-02
          86   0.17007662E-05   0.69776206E-07   0.10856884E-05   0.36978423E-01   0.49453505E-08   0.91616074E-08   0.68419121E-10   0.99913198E-04   0.26047250E-02
          87   0.17007611E-05   0.69776350E-07   0.10856913E-05   0.36977993E-01   0.49453875E-08   0.91614825E-08   0.68416893E-10   0.99911108E-04   0.26047290E-02
          88   0.17007658E-05   0.69776298E-07   0.10856901E-05   0.36978312E-01   0.49453664E-08   0.91616897E-08   0.68420963E-10   0.99916189E-04   0.26047243E-02
          89   0.17007631E-05   0.69776240E-07   0.10856892E-05   0.36978212E-01   0.49453645E-08   0.91614701E-08   0.68416425E-10   0.99909832E-04   0.26047282E-02
          90   0.17007628E-05   0.69776389E-07   0.10856919E-05   0.36978059E-01   0.49453888E-08   0.91616281E-08   0.68419905E-10   0.99915327E-04   0.26047264E-02
          91   0.17007659E-05   0.69776200E-07   0.10856883E-05   0.36978413E-01   0.49453503E-08   0.91615850E-08   0.68418654E-10   0.99912544E-04   0.26047254E-02
          92   0.17007610E-05   0.69776365E-07   0.10856916E-05   0.36977977E-01   0.49453900E-08   0.91614987E-08   0.68417250E-10   0.99911671E-04   0.26047289E-02
          93   0.17007661E-05   0.69776279E-07   0.10856897E-05   0.36978348E-01   0.49453625E-08   0.91616853E-08   0.68420838E-10   0.99915908E-04   0.26047242E-02
          94   0.17007626E-05   0.69776257E-07   0.10856895E-05   0.36978167E-01   0.49453685E-08   0.91614613E-08   0.68416284E-10   0.99909747E-04   0.26047285E-02
          95   0.17007633E-05   0.69776380E-07   0.10856917E-05   0.36978097E-01   0.49453860E-08   0.91616472E-08   0.68420269E-10   0.99915755E-04   0.26047260E-02
          96   0.17007656E-05   0.69776197E-07   0.10856883E-05   0.36978395E-01   0.49453509E-08   0.91615621E-08   0.68418187E-10   0.99911911E-04   0.26047259E-02
          97   0.17007611E-05   0.69776377E-07   0.10856918E-05   0.36977970E-01   0.49453918E-08   0.91615177E-08   0.68417660E-10   0.99912289E-04   0.26047286E-02
          98   0.17007663E-05   0.69776260E-07   0.10856893E-05   0.36978379E-01   0.49453589E-08   0.91616766E-08   0.68420621E-10   0.99915509E-04   0.26047241E-02
          99   0.17007621E-05   0.69776275E-07   0.10856899E-05   0.36978124E-01   0.49453727E-08   0.91614567E-08   0.68416224E-10   0.99909777E-04   0.26047288E-02
         100   0.17007639E-05   0.69776368E-07   0.10856915E-05   0.36978139E-01   0.49453826E-08   0.91616634E-08   0.68420575E-10   0.99916089E-04   0.26047255E-02
         101   0.17007651E-05   0.69776199E-07   0.10856883E-05   0.36978369E-01   0.49453523E-08   0.91615396E-08   0.68417743E-10   0.99911334E-04   0.26047263E-02
         102   0.17007613E-05   0.69776387E-07   0.10856920E-05   0.36977972E-01   0.49453928E-08   0.91615388E-08   0.68418106E-10   0.99912936E-04   0.26047283E-02
         103   0.17007664E-05   0.69776243E-07   0.10856890E-05   0.36978402E-01   0.49453558E-08   0.91616639E-08   0.68420335E-10   0.99915028E-04   0.26047242E-02
         104   0.17007617E-05   0.69776294E-07   0.10856903E-05   0.36978084E-01   0.49453768E-08   0.91614566E-08   0.68416264E-10   0.99909944E-04   0.26047290E-02
         105   0.17007644E-05   0.69776353E-07   0.10856912E-05   0.36978183E-01   0.49453788E-08   0.91616762E-08   0.68420803E-10   0.99916304E-04   0.26047251E-02
         106   0.17007647E-05   0.69776204E-07   0.10856884E-05   0.36978336E-01   0.49453545E-08   0.91615184E-08   0.68417326E-10   0.99910812E-04   0.26047268E-02
         107   0.17007616E-05   0.69776393E-07   0.10856921E-05   0.36977982E-01   0.49453930E-08   0.91615612E-08   0.68418570E-10   0.99913587E-04   0.26047279E-02
         108   0.17007665E-05   0.69776228E-07   0.10856887E-05   0.36978418E-01   0.49453533E-08   0.91616478E-08   0.68419982E-10   0.99914471E-04   0.26047244E-02
         109   0.17007614E-05   0.69776314E-07   0.10856907E-05   0.36978047E-01   0.49453808E-08   0.91614610E-08   0.68416388E-10   0.99910223E-04   0.26047291E-02
         110   0.17007649E-05   0.69776336E-07   0.10856908E-05   0.36978227E-01   0.49453748E-08   0.91616850E-08   0.68420944E-10   0.99916390E-04   0.26047247E-02
         111   0.17007641E-05   0.69776213E-07   0.10856886E-05   0.36978298E-01   0.49453573E-08   0.91614993E-08   0.68416957E-10   0.99910376E-04   0.26047273E-02
         112   0.17007619E-05   0.69776395E-07   0.10856921E-05   0.36978000E-01   0.49453924E-08   0.91615841E-08   0.68419035E-10   0.99914215E-04   0.26047274E-02
         113   0.17007664E-05   0.69776215E-07   0.10856885E-05   0.36978425E-01   0.49453515E-08   0.91616288E-08   0.68419570E-10   0.99913849E-04   0.26047247E-02
         114   0.17007612E-05   0.69776332E-07   0.10856910E-05   0.36978017E-01   0.49453844E-08   0.91614697E-08   0.68416603E-10   0.99910620E-04   0.26047291E-02
         115   0.17007654E-05   0.69776318E-07   0.10856905E-05   0.36978271E-01   0.49453706E-08   0.91616896E-08   0.68421005E-10   0.99916362E-04   0.26047245E-02
         116   0.17007636E-05   0.69776225E-07   0.10856889E-05   0.36978257E-01   0.49453606E-08   0.91614831E-08   0.68416657E-10   0.99910050E-04   0.26047278E-02
         117   0.17007623E-05   0.69776394E-07   0.10856921E-05   0.36978026E-01   0.49453910E-08   0.91616066E-08   0.68419483E-10   0.99914800E-04   0.26047269E-02
         118   0.17007662E-05   0.69776206E-07   0.10856884E-05   0.36978424E-01   0.49453505E-08   0.91616077E-08   0.68419128E-10   0.99913208E-04   0.26047250E-02
         119   0.17007611E-05   0.69776349E-07   0.10856913E-05   0.36977993E-01   0.49453875E-08   0.91614823E-08   0.68416893E-10   0.99911106E-04   0.26047290E-02
         120   0.17007657E-05   0.69776299E-07   0.10856901E-05   0.36978311E-01   0.49453665E-08   0.91616897E-08   0.68420965E-10   0.99916194E-04   0.26047243E-02
         121   0.17007631E-05   0.69776239E-07   0.10856892E-05   0.36978213E-01   0.49453644E-08   0.91614702E-08   0.68416429E-10   0.99909837E-04   0.26047282E-02
         122   0.17007628E-05   0.69776389E-07   0.10856919E-05   0.36978059E-01   0.49453888E-08   0.91616278E-08   0.68419901E-10   0.99915322E-04   0.26047265E-02
         123   0.17007659E-05   0.69776200E-07   0.10856883E-05   0.36978413E-01   0.49453503E-08   0.91615853E-08   0.68418659E-10   0.99912550E-04   0.26047254E-02
         124   0.17007610E-05   0.69776365E-07   0.10856916E-05   0.36977978E-01   0.49453900E-08   0.91614984E-08   0.68417248E-10   0.99911668E-04   0.26047289E-02
         125   0.17007661E-05   0.69776279E-07   0.10856897E-05   0.36978348E-01   0.49453625E-08   0.91616854E-08   0.68420842E-10   0.99915916E-04   0.26047242E-02
         126   0.17007626E-05   0.69776256E-07   0.10856895E-05   0.36978168E-01   0.49453685E-08   0.91614614E-08   0.68416281E-10   0.99909741E-04   0.26047285E-02
         127   0.17007633E-05   0.69776380E-07   0.10856917E-05   0.36978097E-01   0.49453860E-08   0.91616469E-08   0.68420267E-10   0.99915754E-04   0.26047260E-02
         128   0.17007656E-05   0.69776197E-07   0.10856883E-05   0.36978395E-01   0.49453509E-08   0.91615624E-08   0.68418201E-10   0.99911931E-04   0.26047259E-02
         129   0.17007611E-05   0.69776377E-07   0.10856918E-05   0.36977970E-01   0.49453918E-08   0.91615174E-08   0.68417649E-10   0.99912273E-04   0.26047286E-02
         130   0.17007663E-05   0.69776261E-07   0.10856894E-05   0.36978378E-01   0.49453589E-08   0.91616768E-08   0.68420626E-10   0.99915517E-04   0.26047241E-02
         131   0.17007621E-05   0.69776275E-07   0.10856899E-05   0.36978125E-01   0.49453726E-08   0.91614568E-08   0.68416225E-10   0.99909776E-04   0.26047288E-02
         132   0.17007639E-05   0.69776368E-07   0.10856915E-05   0.36978138E-01   0.49453827E-08   0.91616632E-08   0.68420567E-10   0.99916080E-04   0.26047255E-02
         133   0.17007651E-05   0.69776199E-07   0.10856883E-05   0.36978369E-01   0.49453523E-08   0.91615399E-08   0.68417747E-10   0.99911338E-04   0.26047263E-02
         134   0.17007613E-05   0.69776387E-07   0.10856920E-05   0.36977972E-01   0.49453928E-08   0.91615384E-08   0.68418100E-10   0.99912928E-04   0.26047283E-02
         135   0.17007664E-05   0.69776243E-07   0.10856890E-05   0.36978402E-01   0.49453558E-08   0.91616642E-08   0.68420339E-10   0.99915035E-04   0.26047242E-02
         136   0.17007617E-05   0.69776294E-07   0.10856903E-05   0.36978084E-01   0.49453768E-08   0.91614566E-08   0.68416263E-10   0.99909940E-04   0.26047290E-02
         137   0.17007644E-05   0.69776353E-07   0.10856912E-05   0.36978182E-01   0.49453789E-08   0.91616760E-08   0.68420799E-10   0.99916300E-04   0.26047251E-02
         138   0.17007647E-05   0.69776204E-07   0.10856884E-05   0.36978337E-01   0.49453544E-08   0.91615187E-08   0.68417331E-10   0.99910818E-04   0.26047268E-02
         139   0.17007616E-05   0.69776393E-07   0.10856921E-05   0.36977982E-01   0.49453930E-08   0.91615609E-08   0.68418560E-10   0.99913573E-04   0.26047279E-02
         140   0.17007665E-05   0.69776228E-07   0.10856888E-05   0.36978418E-01   0.49453533E-08   0.91616481E-08   0.68419984E-10   0.99914474E-04   0.26047244E-02
         141   0.17007614E-05   0.69776313E-07   0.10856907E-05   0.36978048E-01   0.49453807E-08   0.91614609E-08   0.68416388E-10   0.99910221E-04   0.26047291E-02
         142   0.17007649E-05   0.69776337E-07   0.10856908E-05   0.36978227E-01   0.49453749E-08   0.91616849E-08   0.68420943E-10   0.99916391E-04   0.26047247E-02
         143   0.17007642E-05   0.69776213E-07   0.10856886E-05   0.36978299E-01   0.49453572E-08   0.91614996E-08   0.68416962E-10   0.99910382E-04   0.26047273E-02
         144   0.17007619E-05   0.69776395E-07   0.10856921E-05   0.36978000E-01   0.49453924E-08   0.91615838E-08   0.68419029E-10   0.99914207E-04   0.26047274E-02
         145   0.17007664E-05   0.69776215E-07   0.10856885E-05   0.36978425E-01   0.49453515E-08   0.91616292E-08   0.68419578E-10   0.99913861E-04   0.26047247E-02
         146   0.17007612E-05   0.69776332E-07   0.10856910E-05   0.36978017E-01   0.49453843E-08   0.91614695E-08   0.68416595E-10   0.99910607E-04   0.26047291E-02
         147   0.17007653E-05   0.69776318E-07   0.10856905E-05   0.36978270E-01   0.49453707E-08   0.91616896E-08   0.68421000E-10   0.99916356E-04   0.26047245E-02
         148   0.17007636E-05   0.69776225E-07   0.10856889E-05   0.36978257E-01   0.49453606E-08   0.91614833E-08   0.68416659E-10   0.99910052E-04   0.26047278E-02
         149   0.17007623E-05   0.69776394E-07   0.10856921E-05   0.36978026E-01   0.49453910E-08   0.91616062E-08   0.68419479E-10   0.99914795E-04   0.26047269E-02
         150   0.17007662E-05   0.69776206E-07   0.10856884E-05   0.36978424E-01   0.49453505E-08   0.91616081E-08   0.68419135E-10   0.99913218E-04   0.26047250E-02
         151   0.17007611E-05   0.69776349E-07   0.10856913E-05   0.36977994E-01   0.49453874E-08   0.91614821E-08   0.68416880E-10   0.99911087E-04   0.26047290E-02
         152   0.17007657E-05   0.69776299E-07   0.10856901E-05   0.36978311E-01   0.49453665E-08   0.91616898E-08   0.68420967E-10   0.99916198E-04   0.26047243E-02
         153   0.17007631E-05   0.69776239E-07   0.10856892E-05   0.36978213E-01   0.49453643E-08   0.91614704E-08   0.68416431E-10   0.99909837E-04   0.26047282E-02
         154   0.17007628E-05   0.69776389E-07   0.10856919E-05   0.36978058E-01   0.49453889E-08   0.91616275E-08   0.68419893E-10   0.99915312E-04   0.26047265E-02
         155   0.17007659E-05   0.69776200E-07   0.10856883E-05   0.36978414E-01   0.49453503E-08   0.91615857E-08   0.68418675E-10   0.99912573E-04   0.26047254E-02
         156   0.17007610E-05   0.69776364E-07   0.10856916E-05   0.36977978E-01   0.49453899E-08   0.91614981E-08   0.68417236E-10   0.99911650E-04   0.26047289E-02
         157   0.17007661E-05   0.69776280E-07   0.10856897E-05   0.36978347E-01   0.49453626E-08   0.91616855E-08   0.68420839E-10   0.99915913E-04   0.26047242E-02
         158   0.17007626E-05   0.69776256E-07   0.10856895E-05   0.36978169E-01   0.49453684E-08   0.91614615E-08   0.68416283E-10   0.99909742E-04   0.26047285E-02
         159   0.17007633E-05   0.69776380E-07   0.10856917E-05   0.36978096E-01   0.49453861E-08   0.91616466E-08   0.68420261E-10   0.99915747E-04   0.26047260E-02
         160   0.17007656E-05   0.69776197E-07   0.10856883E-05   0.36978395E-01   0.49453509E-08   0.91615628E-08   0.68418207E-10   0.99911939E-04   0.26047258E-02
         161   0.17007611E-05   0.69776377E-07   0.10856918E-05   0.36977970E-01   0.49453917E-08   0.91615170E-08   0.68417651E-10   0.99912275E-04   0.26047286E-02
         162   0.17007663E-05   0.69776261E-07   0.10856894E-05   0.36978378E-01   0.49453590E-08   0.91616769E-08   0.68420631E-10   0.99915527E-04   0.26047241E-02
         163   0.17007621E-05   0.69776274E-07   0.10856899E-05   0.36978125E-01   0.49453726E-08   0.91614568E-08   0.68416225E-10   0.99909773E-04   0.26047288E-02
         164   0.17007639E-05   0.69776368E-07   0.10856915E-05   0.36978138E-01   0.49453827E-08   0.91616629E-08   0.68420566E-10   0.99916081E-04   0.26047255E-02
         165   0.17007652E-05   0.69776199E-07   0.10856883E-05   0.36978370E-01   0.49453522E-08   0.91615403E-08   0.68417760E-10   0.99911356E-04   0.26047263E-02
         166   0.17007613E-05   0.69776387E-07   0.10856920E-05   0.36977972E-01   0.49453928E-08   0.91615381E-08   0.68418085E-10   0.99912906E-04   0.26047283E-02
