           1   0.73017873E-05   0.13941038E-03   0.13228014E-03   0.17154893E-06
           2   0.33725348E-05   0.64828455E-04   0.61512760E-04   0.56839462E-07
           3   0.19717767E-05   0.37952199E-04   0.36011108E-04   0.30685751E-07
           4   0.11521938E-05   0.22175199E-04   0.21041033E-04   0.18028183E-07
           5   0.67064161E-06   0.12908547E-04   0.12248331E-04   0.10425188E-07
           6   0.39748425E-06   0.76507672E-05   0.72594635E-05   0.61805685E-08
           7   0.24924596E-06   0.47980235E-05   0.45526253E-05   0.38477932E-08
           8   0.17005811E-06   0.32746938E-05   0.31072073E-05   0.25716694E-08
           9   0.12788966E-06   0.24639152E-05   0.23378966E-05   0.18710457E-08
          10   0.10484447E-06   0.20208103E-05   0.19174546E-05   0.14887559E-08
          11   0.91813768E-07   0.17702403E-05   0.16797002E-05   0.12736256E-08
          12   0.84222350E-07   0.16242529E-05   0.15411794E-05   0.11488326E-08
          13   0.79694614E-07   0.15371753E-05   0.14585554E-05   0.10747393E-08
          14   0.76949169E-07   0.14843729E-05   0.14084536E-05   0.10299101E-08
          15   0.75265677E-07   0.14519934E-05   0.13777302E-05   0.10024890E-08
          16   0.74225332E-07   0.14319831E-05   0.13587433E-05   0.98558545E-09
          17   0.73579600E-07   0.14195630E-05   0.13469585E-05   0.97508694E-09
          18   0.73177354E-07   0.14118257E-05   0.13396169E-05   0.96856812E-09
          19   0.72926372E-07   0.14069982E-05   0.13350363E-05   0.96449396E-09
          20   0.72769634E-07   0.14039834E-05   0.13321757E-05   0.96194959E-09
          21   0.72671508E-07   0.14020958E-05   0.13303847E-05   0.96036621E-09
          22   0.72610265E-07   0.14009180E-05   0.13292671E-05   0.95936395E-09
          23   0.72571832E-07   0.14001786E-05   0.13285655E-05   0.95874925E-09
          24   0.72547822E-07   0.13997168E-05   0.13281273E-05   0.95835577E-09
          25   0.72532830E-07   0.13994284E-05   0.13278537E-05   0.95811171E-09
          26   0.72523340E-07   0.13992458E-05   0.13276804E-05   0.95796393E-09
          27   0.72517536E-07   0.13991343E-05   0.13275747E-05   0.95786092E-09
          28   0.72513780E-07   0.13990619E-05   0.13275059E-05   0.95780888E-09
          29   0.72511496E-07   0.13990181E-05   0.13274643E-05   0.95776610E-09
          30   0.72510076E-07   0.13989908E-05   0.13274384E-05   0.95774384E-09
          31   0.72509102E-07   0.13989719E-05   0.13274206E-05   0.95773258E-09
          32   0.72508624E-07   0.13989629E-05   0.13274120E-05   0.95771656E-09
          33   0.72508191E-07   0.13989544E-05   0.13274039E-05   0.95771877E-09
          34   0.72508010E-07   0.13989511E-05   0.13274008E-05   0.95770877E-09
          35   0.72507881E-07   0.13989485E-05   0.13273983E-05   0.95770919E-09
          36   0.72507737E-07   0.13989457E-05   0.13273957E-05   0.95770973E-09
          37   0.72507767E-07   0.13989464E-05   0.13273964E-05   0.95770293E-09
          38   0.72507649E-07   0.13989440E-05   0.13273940E-05   0.95771027E-09
          39   0.72507683E-07   0.13989448E-05   0.13273948E-05   0.95770272E-09
          40   0.72507662E-07   0.13989443E-05   0.13273943E-05   0.95770659E-09
          41   0.72507611E-07   0.13989433E-05   0.13273934E-05   0.95770686E-09
          42   0.72507684E-07   0.13989448E-05   0.13273948E-05   0.95770201E-09
          43   0.72507593E-07   0.13989429E-05   0.13273930E-05   0.95770947E-09
          44   0.72507659E-07   0.13989443E-05   0.13273944E-05   0.95770171E-09
