           1   0.71302384E-05   0.13941038E-03   0.13228014E-03   0.00000000E+00
           2   0.33156954E-05   0.64828455E-04   0.61512760E-04   0.00000000E+00
           3   0.19410910E-05   0.37952199E-04   0.36011108E-04   0.00000000E+00
           4   0.11341656E-05   0.22175199E-04   0.21041033E-04   0.00000000E+00
           5   0.66021642E-06   0.12908547E-04   0.12248331E-04   0.00000000E+00
           6   0.39130368E-06   0.76507672E-05   0.72594635E-05   0.00000000E+00
           7   0.24539817E-06   0.47980235E-05   0.45526253E-05   0.00000000E+00
           8   0.16748644E-06   0.32746938E-05   0.31072073E-05   0.00000000E+00
           9   0.12601861E-06   0.24639152E-05   0.23378966E-05   0.00000000E+00
          10   0.10335572E-06   0.20208103E-05   0.19174546E-05   0.00000000E+00
          11   0.90540142E-07   0.17702403E-05   0.16797002E-05   0.00000000E+00
          12   0.83073518E-07   0.16242529E-05   0.15411794E-05   0.00000000E+00
          13   0.78619875E-07   0.15371753E-05   0.14585554E-05   0.00000000E+00
          14   0.75919259E-07   0.14843729E-05   0.14084536E-05   0.00000000E+00
          15   0.74263188E-07   0.14519934E-05   0.13777302E-05   0.00000000E+00
          16   0.73239746E-07   0.14319831E-05   0.13587433E-05   0.00000000E+00
          17   0.72604513E-07   0.14195630E-05   0.13469585E-05   0.00000000E+00
          18   0.72208786E-07   0.14118257E-05   0.13396169E-05   0.00000000E+00
          19   0.71961878E-07   0.14069982E-05   0.13350363E-05   0.00000000E+00
          20   0.71807684E-07   0.14039834E-05   0.13321757E-05   0.00000000E+00
          21   0.71711142E-07   0.14020958E-05   0.13303847E-05   0.00000000E+00
          22   0.71650901E-07   0.14009180E-05   0.13292671E-05   0.00000000E+00
          23   0.71613083E-07   0.14001786E-05   0.13285655E-05   0.00000000E+00
          24   0.71589466E-07   0.13997168E-05   0.13281273E-05   0.00000000E+00
          25   0.71574718E-07   0.13994284E-05   0.13278537E-05   0.00000000E+00
          26   0.71565376E-07   0.13992458E-05   0.13276804E-05   0.00000000E+00
          27   0.71559675E-07   0.13991343E-05   0.13275747E-05   0.00000000E+00
          28   0.71555971E-07   0.13990619E-05   0.13275059E-05   0.00000000E+00
          29   0.71553730E-07   0.13990181E-05   0.13274643E-05   0.00000000E+00
          30   0.71552332E-07   0.13989908E-05   0.13274384E-05   0.00000000E+00
          31   0.71551370E-07   0.13989719E-05   0.13274206E-05   0.00000000E+00
          32   0.71550907E-07   0.13989629E-05   0.13274120E-05   0.00000000E+00
          33   0.71550472E-07   0.13989544E-05   0.13274039E-05   0.00000000E+00
          34   0.71550302E-07   0.13989511E-05   0.13274008E-05   0.00000000E+00
          35   0.71550171E-07   0.13989485E-05   0.13273983E-05   0.00000000E+00
          36   0.71550027E-07   0.13989457E-05   0.13273957E-05   0.00000000E+00
          37   0.71550064E-07   0.13989464E-05   0.13273964E-05   0.00000000E+00
          38   0.71549938E-07   0.13989440E-05   0.13273940E-05   0.00000000E+00
          39   0.71549980E-07   0.13989448E-05   0.13273948E-05   0.00000000E+00
          40   0.71549955E-07   0.13989443E-05   0.13273943E-05   0.00000000E+00
          41   0.71549904E-07   0.13989433E-05   0.13273934E-05   0.00000000E+00
          42   0.71549982E-07   0.13989448E-05   0.13273948E-05   0.00000000E+00
          43   0.71549883E-07   0.13989429E-05   0.13273930E-05   0.00000000E+00
          44   0.71549957E-07   0.13989443E-05   0.13273944E-05   0.00000000E+00
          45   0.71549925E-07   0.13989437E-05   0.13273938E-05   0.00000000E+00
          46   0.71549899E-07   0.13989432E-05   0.13273933E-05   0.00000000E+00
          47   0.71549971E-07   0.13989446E-05   0.13273946E-05   0.00000000E+00
          48   0.71549876E-07   0.13989427E-05   0.13273929E-05   0.00000000E+00
          49   0.71549961E-07   0.13989444E-05   0.13273944E-05   0.00000000E+00
          50   0.71549914E-07   0.13989435E-05   0.13273936E-05   0.00000000E+00
          51   0.71549907E-07   0.13989433E-05   0.13273934E-05   0.00000000E+00
          52   0.71549965E-07   0.13989445E-05   0.13273945E-05   0.00000000E+00
          53   0.71549875E-07   0.13989427E-05   0.13273928E-05   0.00000000E+00
          54   0.71549967E-07   0.13989445E-05   0.13273945E-05   0.00000000E+00
          55   0.71549904E-07   0.13989433E-05   0.13273934E-05   0.00000000E+00
          56   0.71549916E-07   0.13989435E-05   0.13273936E-05   0.00000000E+00
          57   0.71549959E-07   0.13989444E-05   0.13273944E-05   0.00000000E+00
          58   0.71549876E-07   0.13989427E-05   0.13273929E-05   0.00000000E+00
          59   0.71549971E-07   0.13989446E-05   0.13273946E-05   0.00000000E+00
          60   0.71549896E-07   0.13989431E-05   0.13273932E-05   0.00000000E+00
          61   0.71549926E-07   0.13989437E-05   0.13273938E-05   0.00000000E+00
          62   0.71549951E-07   0.13989442E-05   0.13273943E-05   0.00000000E+00
          63   0.71549879E-07   0.13989428E-05   0.13273929E-05   0.00000000E+00
          64   0.71549974E-07   0.13989446E-05   0.13273947E-05   0.00000000E+00
          65   0.71549888E-07   0.13989430E-05   0.13273931E-05   0.00000000E+00
          66   0.71549936E-07   0.13989439E-05   0.13273940E-05   0.00000000E+00
