   0.48046875E+00   0.12668978E-92   0.00000000E+00
   0.48632812E+00   0.33858965E-92   0.00000000E+00
   0.49218750E+00   0.90284200E-92   0.00000000E+00
   0.49804688E+00   0.24019049E-91   0.00000000E+00
   0.50390625E+00   0.63753766E-91   0.00000000E+00
   0.50976562E+00   0.16883476E-90   0.00000000E+00
   0.51562500E+00   0.44609140E-90   0.00000000E+00
   0.52148438E+00   0.11759580E-89   0.00000000E+00
   0.52734375E+00   0.30928993E-89   0.00000000E+00
   0.53320312E+00   0.81160685E-89   0.00000000E+00
   0.53906250E+00   0.21248663E-88   0.00000000E+00
   0.54492188E+00   0.55503900E-88   0.00000000E+00
   0.55078125E+00   0.14465097E-87   0.00000000E+00
   0.55664062E+00   0.37611894E-87   0.00000000E+00
   0.56250000E+00   0.97574207E-87   0.00000000E+00
   0.56835938E+00   0.25255201E-86   0.00000000E+00
   0.57421875E+00   0.65218771E-86   0.00000000E+00
   0.58007812E+00   0.16803524E-85   0.00000000E+00
   0.58593750E+00   0.43195063E-85   0.00000000E+00
   0.59179688E+00   0.11078318E-84   0.00000000E+00
   0.59765625E+00   0.28347811E-84   0.00000000E+00
   0.60351562E+00   0.72372104E-84   0.00000000E+00
   0.60937500E+00   0.18434393E-83   0.00000000E+00
   0.61523438E+00   0.46848154E-83   0.00000000E+00
   0.62109375E+00   0.11878513E-82   0.00000000E+00
   0.62695312E+00   0.30049530E-82   0.00000000E+00
   0.63281250E+00   0.75843655E-82   0.00000000E+00
   0.63867188E+00   0.19098832E-81   0.00000000E+00
   0.64453125E+00   0.47984428E-81   0.00000000E+00
   0.65039062E+00   0.12028178E-80   0.00000000E+00
   0.65625000E+00   0.30081904E-80   0.00000000E+00
   0.66210938E+00   0.75061420E-80   0.00000000E+00
   0.66796875E+00   0.18686769E-79   0.00000000E+00
   0.67382812E+00   0.46414924E-79   0.00000000E+00
   0.67968750E+00   0.11502362E-78   0.00000000E+00
   0.68554688E+00   0.28439530E-78   0.00000000E+00
   0.69140625E+00   0.70155831E-78   0.00000000E+00
   0.69726562E+00   0.17266770E-77   0.00000000E+00
   0.70312500E+00   0.42399860E-77   0.00000000E+00
   0.70898438E+00   0.10387803E-76   0.00000000E+00
   0.71484375E+00   0.25391537E-76   0.00000000E+00
   0.72070312E+00   0.61924177E-76   0.00000000E+00
   0.72656250E+00   0.15067371E-75   0.00000000E+00
   0.73242188E+00   0.36578061E-75   0.00000000E+00
   0.73828125E+00   0.88595134E-75   0.00000000E+00
   0.74414062E+00   0.21409426E-74   0.00000000E+00
   0.75000000E+00   0.51618595E-74   0.00000000E+00
   0.75585938E+00   0.12416903E-73   0.00000000E+00
   0.76171875E+00   0.29800696E-73   0.00000000E+00
   0.76757812E+00   0.71358463E-73   0.00000000E+00
   0.77343750E+00   0.17047887E-72   0.00000000E+00
   0.77929688E+00   0.40635124E-72   0.00000000E+00
   0.78515625E+00   0.96635924E-72   0.00000000E+00
   0.79101562E+00   0.22928815E-71   0.00000000E+00
   0.79687500E+00   0.54278842E-71   0.00000000E+00
   0.80273438E+00   0.12819926E-70   0.00000000E+00
   0.80859375E+00   0.30209704E-70   0.00000000E+00
   0.81445312E+00   0.71025349E-70   0.00000000E+00
   0.82031250E+00   0.16660432E-69   0.00000000E+00
   0.82617188E+00   0.38991069E-69   0.00000000E+00
   0.83203125E+00   0.91043718E-69   0.00000000E+00
   0.83789062E+00   0.21210007E-68   0.00000000E+00
   0.84375000E+00   0.49298944E-68   0.00000000E+00
   0.84960938E+00   0.11432479E-67   0.00000000E+00
   0.85546875E+00   0.26451431E-67   0.00000000E+00
   0.86132812E+00   0.61061000E-67   0.00000000E+00
   0.86718750E+00   0.14063216E-66   0.00000000E+00
   0.87304688E+00   0.32315534E-66   0.00000000E+00
   0.87890625E+00   0.74087341E-66   0.00000000E+00
   0.88476562E+00   0.16946604E-65   0.00000000E+00
   0.89062500E+00   0.38674731E-65   0.00000000E+00
   0.89648438E+00   0.88059846E-65   0.00000000E+00
   0.90234375E+00   0.20004814E-64   0.00000000E+00
   0.90820312E+00   0.45341626E-64   0.00000000E+00
   0.91406250E+00   0.10253347E-63   0.00000000E+00
   0.91992188E+00   0.23133437E-63   0.00000000E+00
   0.92578125E+00   0.52073969E-63   0.00000000E+00
   0.93164062E+00   0.11695187E-62   0.00000000E+00
   0.93750000E+00   0.26205934E-62   0.00000000E+00
   0.94335938E+00   0.58586571E-62   0.00000000E+00
   0.94921875E+00   0.13067801E-61   0.00000000E+00
   0.95507812E+00   0.29081239E-61   0.00000000E+00
   0.96093750E+00   0.64569778E-61   0.00000000E+00
   0.96679688E+00   0.14303807E-60   0.00000000E+00
   0.97265625E+00   0.31614040E-60   0.00000000E+00
   0.97851562E+00   0.69713087E-60   0.00000000E+00
   0.98437500E+00   0.15337501E-59   0.00000000E+00
   0.99023438E+00   0.33666726E-59   0.00000000E+00
   0.99609375E+00   0.73731513E-59   0.00000000E+00
   0.10019531E+01   0.16110587E-58   0.00000000E+00
   0.10078125E+01   0.35121705E-58   0.00000000E+00
   0.10136719E+01   0.76391631E-58   0.00000000E+00
   0.10195312E+01   0.16577611E-57   0.00000000E+00
   0.10253906E+01   0.35892533E-57   0.00000000E+00
   0.10312500E+01   0.77534007E-57   0.00000000E+00
   0.10371094E+01   0.16710380E-56   0.00000000E+00
   0.10429688E+01   0.35932416E-56   0.00000000E+00
   0.10488281E+01   0.77089014E-56   0.00000000E+00
   0.10546875E+01   0.16500782E-55   0.00000000E+00
   0.10605469E+01   0.35238917E-55   0.00000000E+00
   0.10664062E+01   0.75083854E-55   0.00000000E+00
   0.10722656E+01   0.15961604E-54   0.00000000E+00
   0.10781250E+01   0.33854195E-54   0.00000000E+00
   0.10839844E+01   0.71639811E-54   0.00000000E+00
   0.10898438E+01   0.15125243E-53   0.00000000E+00
   0.10957031E+01   0.31860768E-53   0.00000000E+00
   0.11015625E+01   0.66960104E-53   0.00000000E+00
   0.11074219E+01   0.14040480E-52   0.00000000E+00
   0.11132812E+01   0.29373372E-52   0.00000000E+00
   0.11191406E+01   0.61310042E-52   0.00000000E+00
   0.11250000E+01   0.12767780E-51   0.00000000E+00
   0.11308594E+01   0.26528040E-51   0.00000000E+00
   0.11367188E+01   0.54992178E-51   0.00000000E+00
   0.11425781E+01   0.11373723E-50   0.00000000E+00
   0.11484375E+01   0.23469852E-50   0.00000000E+00
   0.11542969E+01   0.48319678E-50   0.00000000E+00
   0.11601562E+01   0.99253012E-50   0.00000000E+00
   0.11660156E+01   0.20340861E-49   0.00000000E+00
   0.11718750E+01   0.41591152E-49   0.00000000E+00
   0.11777344E+01   0.84847403E-49   0.00000000E+00
   0.11835938E+01   0.17269594E-48   0.00000000E+00
   0.11894531E+01   0.35069671E-48   0.00000000E+00
   0.11953125E+01   0.71053786E-48   0.00000000E+00
   0.12011719E+01   0.14363118E-47   0.00000000E+00
   0.12070312E+01   0.28967848E-47   0.00000000E+00
   0.12128906E+01   0.58289415E-47   0.00000000E+00
   0.12187500E+01   0.11702244E-46   0.00000000E+00
   0.12246094E+01   0.23439837E-46   0.00000000E+00
   0.12304688E+01   0.46843139E-46   0.00000000E+00
   0.12363281E+01   0.93399247E-46   0.00000000E+00
   0.12421875E+01   0.18580044E-45   0.00000000E+00
   0.12480469E+01   0.36877043E-45   0.00000000E+00
   0.12539062E+01   0.73024973E-45   0.00000000E+00
   0.12597656E+01   0.14427554E-44   0.00000000E+00
   0.12656250E+01   0.28439371E-44   0.00000000E+00
   0.12714844E+01   0.55931086E-44   0.00000000E+00
   0.12773438E+01   0.10974696E-43   0.00000000E+00
   0.12832031E+01   0.21485116E-43   0.00000000E+00
   0.12890625E+01   0.41965162E-43   0.00000000E+00
   0.12949219E+01   0.81779806E-43   0.00000000E+00
   0.13007812E+01   0.15900443E-42   0.00000000E+00
   0.13066406E+01   0.30844545E-42   0.00000000E+00
   0.13125000E+01   0.59697133E-42   0.00000000E+00
   0.13183594E+01   0.11527485E-41   0.00000000E+00
   0.13242188E+01   0.22208623E-41   0.00000000E+00
   0.13300781E+01   0.42688872E-41   0.00000000E+00
   0.13359375E+01   0.81867911E-41   0.00000000E+00
   0.13417969E+01   0.15664579E-40   0.00000000E+00
   0.13476562E+01   0.29904029E-40   0.00000000E+00
   0.13535156E+01   0.56956942E-40   0.00000000E+00
   0.13593750E+01   0.10823547E-39   0.00000000E+00
   0.13652344E+01   0.20521000E-39   0.00000000E+00
   0.13710938E+01   0.38818024E-39   0.00000000E+00
   0.13769531E+01   0.73261246E-39   0.00000000E+00
   0.13828125E+01   0.13794983E-38   0.00000000E+00
   0.13886719E+01   0.25916360E-38   0.00000000E+00
   0.13945312E+01   0.48577237E-38   0.00000000E+00
   0.14003906E+01   0.90844284E-38   0.00000000E+00
   0.14062500E+01   0.16949948E-37   0.00000000E+00
   0.14121094E+01   0.31553325E-37   0.00000000E+00
   0.14179688E+01   0.58604081E-37   0.00000000E+00
   0.14238281E+01   0.10859669E-36   0.00000000E+00
   0.14296875E+01   0.20077575E-36   0.00000000E+00
   0.14355469E+01   0.37034964E-36   0.00000000E+00
   0.14414062E+01   0.68158272E-36   0.00000000E+00
   0.14472656E+01   0.12515010E-35   0.00000000E+00
   0.14531250E+01   0.22927135E-35   0.00000000E+00
   0.14589844E+01   0.41905823E-35   0.00000000E+00
   0.14648438E+01   0.76419631E-35   0.00000000E+00
   0.14707031E+01   0.13904055E-34   0.00000000E+00
   0.14765625E+01   0.25239689E-34   0.00000000E+00
   0.14824219E+01   0.45712239E-34   0.00000000E+00
   0.14882812E+01   0.82601316E-34   0.00000000E+00
   0.14941406E+01   0.14891808E-33   0.00000000E+00
   0.15000000E+01   0.26786370E-33   0.00000000E+00
   0.15058594E+01   0.48071345E-33   0.00000000E+00
   0.15117188E+01   0.86072548E-33   0.00000000E+00
   0.15175781E+01   0.15376200E-32   0.00000000E+00
   0.15234375E+01   0.27405604E-32   0.00000000E+00
   0.15292969E+01   0.48734409E-32   0.00000000E+00
   0.15351562E+01   0.86464536E-32   0.00000000E+00
   0.15410156E+01   0.15305457E-31   0.00000000E+00
   0.15468750E+01   0.27030904E-31   0.00000000E+00
   0.15527344E+01   0.47630025E-31   0.00000000E+00
   0.15585938E+01   0.83735001E-31   0.00000000E+00
   0.15644531E+01   0.14687207E-30   0.00000000E+00
   0.15703125E+01   0.25702621E-30   0.00000000E+00
   0.15761719E+01   0.44876767E-30   0.00000000E+00
   0.15820312E+01   0.78175686E-30   0.00000000E+00
   0.15878906E+01   0.13587133E-29   0.00000000E+00
   0.15937500E+01   0.23560794E-29   0.00000000E+00
   0.15996094E+01   0.40762235E-29   0.00000000E+00
   0.16054688E+01   0.70361006E-29   0.00000000E+00
   0.16113281E+01   0.12117473E-28   0.00000000E+00
   0.16171875E+01   0.20820832E-28   0.00000000E+00
   0.16230469E+01   0.35693577E-28   0.00000000E+00
   0.16289062E+01   0.61050333E-28   0.00000000E+00
   0.16347656E+01   0.10418183E-27   0.00000000E+00
   0.16406250E+01   0.17737888E-27   0.00000000E+00
   0.16464844E+01   0.30131296E-27   0.00000000E+00
   0.16523438E+01   0.51066924E-27   0.00000000E+00
   0.16582031E+01   0.86351037E-27   0.00000000E+00
   0.16640625E+01   0.14568049E-26   0.00000000E+00
   0.16699219E+01   0.24521172E-26   0.00000000E+00
   0.16757812E+01   0.41180064E-26   0.00000000E+00
   0.16816406E+01   0.68998364E-26   0.00000000E+00
   0.16875000E+01   0.11534441E-25   0.00000000E+00
   0.16933594E+01   0.19238016E-25   0.00000000E+00
   0.16992188E+01   0.32013267E-25   0.00000000E+00
   0.17050781E+01   0.53150296E-25   0.00000000E+00
   0.17109375E+01   0.88041485E-25   0.00000000E+00
   0.17167969E+01   0.14550403E-24   0.00000000E+00
   0.17226562E+01   0.23992121E-24   0.00000000E+00
   0.17285156E+01   0.39470102E-24   0.00000000E+00
   0.17343750E+01   0.64784906E-24   0.00000000E+00
   0.17402344E+01   0.10609267E-23   0.00000000E+00
   0.17460938E+01   0.17334166E-23   0.00000000E+00
   0.17519531E+01   0.28257027E-23   0.00000000E+00
   0.17578125E+01   0.45957454E-23   0.00000000E+00
   0.17636719E+01   0.74574688E-23   0.00000000E+00
   0.17695312E+01   0.12073492E-22   0.00000000E+00
   0.17753906E+01   0.19502053E-22   0.00000000E+00
   0.17812500E+01   0.31429231E-22   0.00000000E+00
   0.17871094E+01   0.50535103E-22   0.00000000E+00
   0.17929688E+01   0.81069693E-22   0.00000000E+00
   0.17988281E+01   0.12975673E-21   0.00000000E+00
   0.18046875E+01   0.20720833E-21   0.00000000E+00
   0.18105469E+01   0.33013420E-21   0.00000000E+00
   0.18164062E+01   0.52478307E-21   0.00000000E+00
   0.18222656E+01   0.83229078E-21   0.00000000E+00
   0.18281250E+01   0.13169714E-20   0.00000000E+00
   0.18339844E+01   0.20791391E-20   0.00000000E+00
   0.18398438E+01   0.32748903E-20   0.00000000E+00
   0.18457031E+01   0.51465470E-20   0.00000000E+00
   0.18515625E+01   0.80693974E-20   0.00000000E+00
   0.18574219E+01   0.12623281E-19   0.00000000E+00
   0.18632812E+01   0.19701957E-19   0.00000000E+00
   0.18691406E+01   0.30679796E-19   0.00000000E+00
   0.18750000E+01   0.47665214E-19   0.00000000E+00
   0.18808594E+01   0.73885055E-19   0.00000000E+00
   0.18867188E+01   0.11426616E-18   0.00000000E+00
   0.18925781E+01   0.17631313E-18   0.00000000E+00
   0.18984375E+01   0.27142987E-18   0.00000000E+00
   0.19042969E+01   0.41690453E-18   0.00000000E+00
   0.19101562E+01   0.63888335E-18   0.00000000E+00
   0.19160156E+01   0.97681540E-18   0.00000000E+00
   0.19218750E+01   0.14900794E-17   0.00000000E+00
   0.19277344E+01   0.22678394E-17   0.00000000E+00
   0.19335938E+01   0.34436671E-17   0.00000000E+00
   0.19394531E+01   0.52171822E-17   0.00000000E+00
   0.19453125E+01   0.78860010E-17   0.00000000E+00
   0.19511719E+01   0.11892787E-16   0.00000000E+00
   0.19570312E+01   0.17894370E-16   0.00000000E+00
   0.19628906E+01   0.26863041E-16   0.00000000E+00
   0.19687500E+01   0.40234620E-16   0.00000000E+00
   0.19746094E+01   0.60124382E-16   0.00000000E+00
   0.19804688E+01   0.89641130E-16   0.00000000E+00
   0.19863281E+01   0.13334293E-15   0.00000000E+00
   0.19921875E+01   0.19789675E-15   0.00000000E+00
   0.19980469E+01   0.29303081E-15   0.00000000E+00
   0.20039062E+01   0.43290629E-15   0.00000000E+00
   0.20097656E+01   0.63808787E-15   0.00000000E+00
   0.20156250E+01   0.93836772E-15   0.00000000E+00
   0.20214844E+01   0.13768024E-14   0.00000000E+00
   0.20273438E+01   0.20154690E-14   0.00000000E+00
   0.20332031E+01   0.29436532E-14   0.00000000E+00
   0.20390625E+01   0.42894650E-14   0.00000000E+00
   0.20449219E+01   0.62362797E-14   0.00000000E+00
   0.20507812E+01   0.90459468E-14   0.00000000E+00
   0.20566406E+01   0.13091471E-13   0.00000000E+00
   0.20625000E+01   0.18902918E-13   0.00000000E+00
   0.20683594E+01   0.27231730E-13   0.00000000E+00
   0.20742188E+01   0.39140610E-13   0.00000000E+00
   0.20800781E+01   0.56128821E-13   0.00000000E+00
   0.20859375E+01   0.80306415E-13   0.00000000E+00
   0.20917969E+01   0.11463587E-12   0.00000000E+00
   0.20976562E+01   0.16326640E-12   0.10000000E+01
   0.21035156E+01   0.23199523E-12   0.10000000E+01
   0.21093750E+01   0.32890259E-12   0.10000000E+01
   0.21152344E+01   0.46522334E-12   0.10000000E+01
   0.21210938E+01   0.65654075E-12   0.10000000E+01
   0.21269531E+01   0.92441685E-12   0.10000000E+01
   0.21328125E+01   0.12986138E-11   0.10000000E+01
   0.21386719E+01   0.18201120E-11   0.10000000E+01
   0.21445312E+01   0.25452018E-11   0.10000000E+01
   0.21503906E+01   0.35510134E-11   0.10000000E+01
   0.21562500E+01   0.49429745E-11   0.10000000E+01
   0.21621094E+01   0.68648398E-11   0.10000000E+01
   0.21679688E+01   0.95121442E-11   0.10000000E+01
   0.21738281E+01   0.13150202E-10   0.10000000E+01
   0.21796875E+01   0.18138125E-10   0.10000000E+01
   0.21855469E+01   0.24960792E-10   0.10000000E+01
   0.21914062E+01   0.34271277E-10   0.10000000E+01
   0.21972656E+01   0.46947039E-10   0.10000000E+01
   0.22031250E+01   0.64164098E-10   0.10000000E+01
   0.22089844E+01   0.87494744E-10   0.10000000E+01
   0.22148438E+01   0.11903586E-09   0.10000000E+01
   0.22207031E+01   0.16157704E-09   0.10000000E+01
   0.22265625E+01   0.21882022E-09   0.10000000E+01
   0.22324219E+01   0.29566590E-09   0.10000000E+01
   0.22382812E+01   0.39858504E-09   0.10000000E+01
   0.22441406E+01   0.53610115E-09   0.10000000E+01
   0.22500000E+01   0.71941330E-09   0.10000000E+01
   0.22558594E+01   0.96319932E-09   0.10000000E+01
   0.22617188E+01   0.12866483E-08   0.10000000E+01
   0.22675781E+01   0.17147843E-08   0.10000000E+01
   0.22734375E+01   0.22801590E-08   0.10000000E+01
   0.22792969E+01   0.30250096E-08   0.10000000E+01
   0.22851562E+01   0.40040026E-08   0.10000000E+01
   0.22910156E+01   0.52877136E-08   0.10000000E+01
   0.22968750E+01   0.69670268E-08   0.10000000E+01
   0.23027344E+01   0.91586826E-08   0.10000000E+01
   0.23085938E+01   0.12012254E-07   0.10000000E+01
   0.23144531E+01   0.15718895E-07   0.10000000E+01
   0.23203125E+01   0.20522274E-07   0.10000000E+01
   0.23261719E+01   0.26732214E-07   0.10000000E+01
   0.23320312E+01   0.34741643E-07   0.10000000E+01
   0.23378906E+01   0.45047610E-07   0.10000000E+01
   0.23437500E+01   0.58277262E-07   0.10000000E+01
   0.23496094E+01   0.75219856E-07   0.10000000E+01
   0.23554688E+01   0.96866106E-07   0.10000000E+01
   0.23613281E+01   0.12445638E-06   0.10000000E+01
   0.23671875E+01   0.15953958E-06   0.10000000E+01
   0.23730469E+01   0.20404490E-06   0.10000000E+01
   0.23789062E+01   0.26036883E-06   0.10000000E+01
   0.23847656E+01   0.33148068E-06   0.10000000E+01
   0.23906250E+01   0.42104977E-06   0.10000000E+01
   0.23964844E+01   0.53359854E-06   0.10000000E+01
   0.24023438E+01   0.67468616E-06   0.10000000E+01
   0.24082031E+01   0.85112815E-06   0.10000000E+01
   0.24140625E+01   0.10712580E-05   0.10000000E+01
   0.24199219E+01   0.13452382E-05   0.10000000E+01
   0.24257812E+01   0.16854283E-05   0.10000000E+01
   0.24316406E+01   0.21068196E-05   0.10000000E+01
   0.24375000E+01   0.26275464E-05   0.10000000E+01
   0.24433594E+01   0.32694855E-05   0.10000000E+01
   0.24492188E+01   0.40589566E-05   0.10000000E+01
   0.24550781E+01   0.50275383E-05   0.10000000E+01
   0.24609375E+01   0.62130143E-05   0.10000000E+01
   0.24667969E+01   0.76604678E-05   0.10000000E+01
   0.24726562E+01   0.94235428E-05   0.10000000E+01
   0.24785156E+01   0.11565891E-04   0.10000000E+01
   0.24843750E+01   0.14162828E-04   0.10000000E+01
   0.24902344E+01   0.17303216E-04   0.10000000E+01
   0.24960938E+01   0.21091607E-04   0.10000000E+01
   0.25019531E+01   0.25650656E-04   0.10000000E+01
   0.25078125E+01   0.31123846E-04   0.10000000E+01
   0.25136719E+01   0.37678537E-04   0.10000000E+01
   0.25195312E+01   0.45509366E-04   0.10000000E+01
   0.25253906E+01   0.54842028E-04   0.10000000E+01
   0.25312500E+01   0.65937460E-04   0.10000000E+01
   0.25371094E+01   0.79096433E-04   0.10000000E+01
   0.25429688E+01   0.94664590E-04   0.10000000E+01
   0.25488281E+01   0.11303793E-03   0.10000000E+01
   0.25546875E+01   0.13466875E-03   0.10000000E+01
   0.25605469E+01   0.16007202E-03   0.10000000E+01
   0.25664062E+01   0.18983225E-03   0.10000000E+01
   0.25722656E+01   0.22461076E-03   0.10000000E+01
   0.25781250E+01   0.26515333E-03   0.10000000E+01
   0.25839844E+01   0.31229829E-03   0.10000000E+01
   0.25898438E+01   0.36698482E-03   0.10000000E+01
   0.25957031E+01   0.43026158E-03   0.10000000E+01
   0.26015625E+01   0.50329547E-03   0.10000000E+01
   0.26074219E+01   0.58738040E-03   0.10000000E+01
   0.26132812E+01   0.68394608E-03   0.10000000E+01
   0.26191406E+01   0.79456650E-03   0.10000000E+01
   0.26250000E+01   0.92096816E-03   0.10000000E+01
   0.26308594E+01   0.10650377E-02   0.10000000E+01
   0.26367188E+01   0.12288285E-02   0.10000000E+01
   0.26425781E+01   0.14145672E-02   0.10000000E+01
   0.26484375E+01   0.16246577E-02   0.10000000E+01
   0.26542969E+01   0.18616847E-02   0.10000000E+01
   0.26601562E+01   0.21284153E-02   0.10000000E+01
   0.26660156E+01   0.24277982E-02   0.10000000E+01
   0.26718750E+01   0.27629612E-02   0.10000000E+01
   0.26777344E+01   0.31372054E-02   0.10000000E+01
   0.26835938E+01   0.35539975E-02   0.10000000E+01
   0.26894531E+01   0.40169576E-02   0.10000000E+01
   0.26953125E+01   0.45298452E-02   0.10000000E+01
   0.27011719E+01   0.50965402E-02   0.10000000E+01
   0.27070312E+01   0.57210207E-02   0.10000000E+01
   0.27128906E+01   0.64073370E-02   0.10000000E+01
   0.27187500E+01   0.71595808E-02   0.10000000E+01
   0.27246094E+01   0.79818507E-02   0.10000000E+01
   0.27304688E+01   0.88782136E-02   0.10000000E+01
   0.27363281E+01   0.98526613E-02   0.10000000E+01
   0.27421875E+01   0.10909064E-01   0.10000000E+01
   0.27480469E+01   0.12051120E-01   0.10000000E+01
   0.27539062E+01   0.13282301E-01   0.10000000E+01
   0.27597656E+01   0.14605795E-01   0.10000000E+01
   0.27656250E+01   0.16024447E-01   0.10000000E+01
   0.27714844E+01   0.17540699E-01   0.10000000E+01
   0.27773438E+01   0.19156524E-01   0.10000000E+01
   0.27832031E+01   0.20873367E-01   0.10000000E+01
   0.27890625E+01   0.22692078E-01   0.10000000E+01
   0.27949219E+01   0.24612857E-01   0.10000000E+01
   0.28007812E+01   0.26635187E-01   0.10000000E+01
   0.28066406E+01   0.28757787E-01   0.10000000E+01
   0.28125000E+01   0.30978555E-01   0.10000000E+01
   0.28183594E+01   0.33294525E-01   0.10000000E+01
   0.28242188E+01   0.35701829E-01   0.10000000E+01
   0.28300781E+01   0.38195666E-01   0.10000000E+01
   0.28359375E+01   0.40770280E-01   0.10000000E+01
   0.28417969E+01   0.43418946E-01   0.10000000E+01
   0.28476562E+01   0.46133971E-01   0.10000000E+01
   0.28535156E+01   0.48906702E-01   0.10000000E+01
   0.28593750E+01   0.51727549E-01   0.10000000E+01
   0.28652344E+01   0.54586016E-01   0.10000000E+01
   0.28710938E+01   0.57470751E-01   0.10000000E+01
   0.28769531E+01   0.60369604E-01   0.10000000E+01
   0.28828125E+01   0.63269698E-01   0.10000000E+01
   0.28886719E+01   0.66157514E-01   0.10000000E+01
   0.28945312E+01   0.69018985E-01   0.10000000E+01
   0.29003906E+01   0.71839606E-01   0.10000000E+01
   0.29062500E+01   0.74604545E-01   0.10000000E+01
   0.29121094E+01   0.77298776E-01   0.10000000E+01
   0.29179688E+01   0.79907202E-01   0.10000000E+01
   0.29238281E+01   0.82414800E-01   0.10000000E+01
   0.29296875E+01   0.84806761E-01   0.10000000E+01
   0.29355469E+01   0.87068631E-01   0.10000000E+01
